X_1,X_2
71.64919207136239,-71.64849422338881
12.494047438625493,-12.490044891777785
53.985562225268964,53.984636043770706
9.630186133302864,9.624992725299004
12.78226193860034,-12.778349669147065
81.16832656823578,-81.16771056206878
78.62862066534255,-78.62798476200655
51.48642198397562,51.48545084499123
95.53437347802333,95.53385010475841
91.28883059101774,-91.288282877243
93.91444231268808,93.91390991170168
4.8275794324058525,4.8172111409183636
11.511702911118286,-11.507358685373855
9.64787442069314,9.642690539339373
20.851056081448174,-20.848657983469753
57.40747322198762,-57.40660224863711
79.55291518299741,79.55228666803475
47.8351710251351,47.83412575770489
4.453832436604178,-4.442591965660081
48.519649393125896,48.518618871850244
64.04050892949078,-64.03972816891238
61.73060276328693,61.72979278694145
55.75005356384846,-55.7491566965095
78.13897361123409,78.1383337230654
85.7996735701087,-85.7990908153298
97.57051425043508,97.57000179919213
4.80846655809024,-4.798056965092453
41.44826591757271,41.447059576932844
28.916277792919093,28.914548611335192
47.41525726539418,47.414202740777114
4.1348735204261295,-4.122763518554171
82.57793110948542,-82.57732561861592
5.762305372184959,-5.7536217465446615
47.82012127984574,-47.81907568344619
94.96079711362745,-94.96027057909807
25.337617138459898,-25.335643711087684
55.6450046886498,-55.64410612814135
92.51940546269877,92.51886503395538
50.71345915197916,50.71247321083303
45.654557062473614,-45.65346186841321
59.12099736947303,59.120151640208405
32.632690516436284,-32.631158274592565
39.75547520560402,-39.7542174973096
70.19404779779865,-70.1933354830759
52.042321102592474,52.041360337190866
29.38278654055081,-29.381084814682623
89.202928463459,-89.20236794198338
71.61551256972125,71.61481439355897
74.11793180458021,-74.11725720092724
17.711036698380195,17.70821337491081
45.48966671474136,-45.488567550740136
63.0427413465309,63.041948228822996
15.65359013290484,15.650395651515515
8.12815279671998,8.121999008053796
12.643044703413642,12.639089341108232
87.26567977812937,-87.26510681331352
95.2992538413235,95.29872917679968
18.253134565361997,-18.250395104249467
79.23200447920402,-79.23137341856825
22.02313734925451,22.02086689265727
28.626523399281766,-28.624776714057113
82.25695364623921,-82.2563457926472
16.408378528949722,-16.405331022240855
45.068412458027446,-45.067303019893295
88.32120038889342,-88.32063427158494
94.59681371827179,94.5962851577662
66.33431034648359,-66.33355658445882
78.88623592331696,78.88560209663878
27.05958389952664,27.05773606227101
76.5468459578644,76.54619276030012
42.72722269688309,-42.72605246672153
82.91008466978488,82.90948160464457
67.22479523601139,-67.22405145871275
66.50559377550552,-66.50484195479723
61.39659872340154,61.395784340640134
61.217064818209934,61.21624804704154
17.894943208062337,-17.892148904471377
40.637686548995646,-40.636456145368044
48.77585821125693,48.77483310319617
0.5735375486791354,-0.4784823087062589
46.228746627643844,46.22766503688989
74.08184541580262,-74.08117048353702
55.66526760617406,-55.66436937275919
61.4825071257251,-61.48169388090113
26.044721138256048,-26.04280129267052
55.50771972157976,-55.506818938662434
70.85026141452394,-70.84955569731105
81.15694020558324,-81.15632411298957
33.25041875222637,-33.24891497776142
84.90516358577489,84.90457469139805
30.05129638012928,30.04963251233484
77.7838216403858,-77.78317883053731
56.75147920499907,56.750598163855884
20.146666750855612,20.144184797852482
11.264523136555994,-11.260083547381225
50.40437872189657,50.40338673482547
95.55437670839196,95.55385344468992
69.5564334879285,69.55571464344695
86.80026220278076,-86.79968616574307
30.459509390485977,30.457867822766318
60.222230449745815,60.22140018583339
80.19654501923962,80.19592154856085
46.00202575159748,46.000938830100395
78.90725928715976,78.90662562935424
75.77826655371467,-75.77760673105105
97.43637667084148,-97.43586351411938
20.38517805396673,20.382725143903766
41.12481472432868,-41.12359889540751
21.89388230822668,21.891598446127247
92.33661824214684,92.33607674357822
31.300694301170513,-31.299096851751614
99.00199079291299,-99.0014857512756
7.648145114867082,7.641604785518892
57.93458688981225,57.93372384106864
47.034788558270634,-47.03372550331545
24.523629838698827,24.521590904048605
14.277512544955421,14.274010104779926
50.22332978347707,-50.22233422034359
3.4975453460352925,3.4832202697465364
83.58794832545601,-83.58735015095947
62.75484959883625,62.75405284260578
75.6274338602695,-75.62677272163236
29.0507685661632,29.04904739031516
4.3939893373967545,-4.382595383691764
89.80628038505975,89.80572362939886
98.67866257808916,-98.67815588163559
84.94027083542136,84.93968218444623
1.4935628445132196,1.4597020142859365
33.52259823837581,33.521106674027884
85.23302356133982,85.2324369322379
77.78635062132575,-77.78570783237642
82.28658930621623,-82.28598167154536
89.60152522067516,89.60096719272222
29.965691356105395,29.964022734762594
56.923351763783906,56.922473382869434
7.20677498340806,7.199833724571439
64.64017385106331,-64.63940033366407
72.73457505343677,72.73388761921106
48.59496123711188,-48.59393231295864
97.54820784755587,-97.5476952791298
60.61883895944501,-60.61801412774201
23.742976022415906,23.740870043050585
36.017649704286626,-36.01626146924051
3.0151953024519216,-2.9985667762996604
3.8372929761269656,-3.8242407592401055
67.81509831341813,67.81436101047157
12.857246905425596,-12.85335745970974
55.29635471618013,55.2954504900504
16.595811697177687,16.59279861530838
73.84318207823058,73.84250496454406
76.11608480111639,76.11542790690163
95.22101237501607,-95.22048727938207
78.19130816655418,-78.19066870667524
33.431174357524775,-33.42967871402927
67.50873664210144,-67.50799599316075
81.23824013674961,-81.23762466072107
30.701332613483423,-30.69970397648389
41.94438325596041,-41.943191184301796
82.20108361342803,82.20047534668997
32.45965950673643,-32.458119096664625
77.61050269564745,77.60985845027099
48.104957036742476,48.10391763159047
10.475896591258417,-10.471122642331133
78.10618257923187,-78.10554242241905
44.271062028429775,-44.26993260809279
53.411021707906954,53.41008556333258
54.20790783825583,-54.20698545575871
70.91406233423601,70.91335725195859
29.499370768636684,29.497675768532964
56.909025669887505,56.908147067848866
6.883880203389298,6.876613022020004
46.00620567670788,-46.00511885396611
89.3062155362988,-89.30565566309816
27.112635646751862,27.110791425436478
57.66322166593661,-57.66235455559321
4.903738843285208,-4.8935319190891295
51.79048699698037,51.78952155971701
91.74635292293286,91.7458079405231
83.2708681889984,-83.27026773674712
59.23048850815297,-59.22964434229232
0.7239275339132225,0.6512073973456383
70.73000664281201,70.72929972573056
30.50416298710462,30.50252382252727
1.044183173538357,-0.9951474764579544
1.4451927166130494,1.4101709074262614
50.41453485327716,-50.41354306604821
26.027048445963377,-26.02512729668243
35.457665967195226,-35.456255806855786
92.81004686858296,92.8095081322413
69.57313135040282,-69.57241267844894
67.57784398791934,-67.57710409639914
11.339847347959587,11.33543725998367
13.41485739417164,13.411129665541287
83.09297370312291,-83.09237196534875
54.148512642894325,-54.147589248623866
28.31103774358625,28.309271592868036
29.644484609802213,-29.642797907431078
21.718741082751798,-21.71643880150727
23.85210882734685,-23.850012484516594
84.50582354098478,-84.50523186371395
25.368685842399515,25.36671483204637
51.64107447464375,51.64010624403966
91.11654776804615,-91.11599901865006
58.156259427625464,-58.15539966858861
0.6108657381761007,0.5226441907047589
70.98573065465298,70.98502628424491
38.14037065465517,-38.139059685242394
67.7561131332216,67.75537518840792
98.36472769890655,98.36421938530307
41.66283646678253,41.66163633917736
25.550571749543373,-25.548614771227108
2.1394409327201998,-2.115941280990255
43.045638451557416,-43.04447687801768
79.94802680569256,79.94740139694183
40.74316272637589,40.74193550812167
18.381084349095424,-18.3783639600635
86.80098338954186,-86.80040735729021
65.57159775962138,65.57083522992203
59.64909434470243,-59.6482561031185
97.53003463421592,-97.52952197028013
61.423115790123674,-61.42230175894534
27.900968091502328,-27.89917598143413
68.83514665842537,-68.8344202814764
69.37152700306767,-69.37080624252069
68.48375686244104,-68.48302675841613
40.27374530953551,40.27250378679396
5.656184154091302,-5.647337353567037
43.13222756751408,43.13106832592744
93.10623206990809,-93.10569504737923
42.74034734214477,42.73917747134567
78.40526341200399,-78.40462569712152
30.08261532992406,-30.08095319447477
60.90752642405588,-60.90670550191551
69.31503537901212,-69.31431403104052
9.054897252707388,-9.04937369418944
52.70816774144495,52.707219113327334
94.66486171507624,94.6643335345182
4.652443743821327,4.641684262142591
59.414491679810745,-59.413650128319
73.76638162048064,73.76570380182368
33.80104616946144,33.79956689293613
57.966471614358326,57.96560904034572
84.3630543615066,84.3624616829222
78.38978744074015,78.38914959995691
38.23680071684985,38.235493053707174
66.59170260362225,66.5909517550941
37.647878317695415,37.64655019817886
71.96725985561417,71.96656509189177
7.87574371090431,-7.8693925432557235
12.303477376249475,12.299412813133914
78.19046898003201,78.18982951328994
59.678381815413104,-59.67754398520627
27.46281167584286,27.460990971609373
14.956942991547198,14.953599688783731
50.32430690273668,-50.32331333726776
17.088040647936772,17.085114374376875
32.176747105474355,-32.17519315077461
87.88993464226039,87.8893657470618
23.951549115220928,23.94946147659359
49.53972981725459,49.538720516042645
49.7730858213202,49.77208125220911
89.5544518304707,-89.55389350919422
75.6101440037976,-75.60948271397584
8.012094939776912,-8.005851942423043
84.36894745156711,-84.36835481438105
36.06250988632689,36.06112337825078
72.30178625757306,72.30109470841904
86.85726590311312,-86.85669024412624
78.44084233155368,-78.44020490592605
7.219872270610333,7.212943615745794
77.13385166436652,-77.1332034378224
56.0531365116176,56.05224449377596
32.54145661214373,32.53992007427235
83.21742476394482,-83.2168239260717
16.425264587924744,16.42222021479844
82.60280915513903,-82.60220384663062
35.57755103018553,-35.57614562182722
34.4278821052044,34.42642976333522
91.14479303731905,-91.14424445797836
0.8860677879057545,-0.8277174184250305
38.60423178181205,-38.602936565290825
50.017051447468226,-50.01605177839094
67.02050976536988,67.01976372093563
68.38930654344021,68.38857543108085
38.95322480152251,-38.95194118959861
16.37062517719173,-16.36757064112154
93.00350766159107,93.00297004590568
76.50968269103193,76.50902917618542
79.25900330868096,79.25837246301174
19.25982076689105,19.25722451374464
89.24220722731009,89.24164695254204
17.840383599472386,17.837580748978354
30.69992180857764,30.698293096730648
75.72058168704247,-75.71992136171346
72.3513980699954,72.35070699504557
93.79347534789495,93.79294226025849
37.27433899017804,-37.27299756062969
47.66917342238685,-47.66812451495854
20.75560266883576,-20.753193540912736
53.493737257462776,-53.492802560442286
4.570955704031916,4.560003952654197
93.7326745296211,-93.73214109618898
46.600844676907634,46.59977172263047
18.5609436851696,-18.558249661108594
44.71344641370736,44.712328167872
60.04177650607489,60.04094374679205
46.68421732230929,46.68314628424911
56.76366627177821,-56.762785419796046
1.1386314149838477,1.093837967519924
31.945338556468464,31.943773344540723
69.92353428598763,-69.92281921550136
87.04811987881914,-87.04754548197937
64.37116323471557,64.37038648470582
31.050397226280932,-31.048786899166203
31.19813339768309,31.196530696531447
52.14700236866968,52.146043531969326
18.2943874375486,-18.291654154699515
78.13364691044491,-78.13300697865195
98.96469783776762,98.96419260581398
4.0035240743941065,-3.991015536709072
45.84069574047796,-45.839604993619595
35.28427251629529,35.28285542588909
13.161610923822124,-13.157811448340256
23.659015344119034,23.656901890426393
73.02121548918467,73.02053075346647
87.01522548934092,87.01465087536032
23.684507214755968,23.68239603599745
61.39292567990403,-61.39211124841872
57.44836699688164,57.44749664353008
80.97747153784114,80.97685407980401
22.900224934698024,-22.898041445935174
76.37432268948521,76.37366801638909
4.21943863723245,-4.207572033057787
58.88895811484148,-58.88810905311491
32.24849792640397,32.246947429319285
33.75092508807409,33.74944361468481
18.33673399330164,18.33400702359153
38.290251894263385,-38.28894605661196
77.19004874433682,77.18940098972848
27.420528134390175,27.418704622371983
44.33364376338808,44.33251593739068
41.68718753067316,-41.68598810412813
83.47145028192753,-83.47085127257479
65.414510400142,65.41374603927133
63.84001527595025,-63.83923206331325
51.33862834786278,51.337654413110634
55.97862354981322,-55.97773034459065
78.21922899538566,78.21858976376767
7.5376605184469065,7.531024239195709
58.56154811368029,58.560694304890994
31.349458914890427,31.34786395045765
33.49879690909175,33.49730428492082
46.067283161437324,46.06619777967404
52.244286878432796,52.24332982722279
81.31250723592625,81.31189232204942
53.10208717167716,-53.101145580753716
45.50523519344057,45.50413640549991
80.12712006866252,-80.12649605778266
79.8435501694759,79.84292394236083
96.10374596844532,96.10322569595397
86.51057249279042,86.50999452681955
88.01851235258911,88.01794428843974
73.84538879359664,-73.84471170014443
22.908074421148644,-22.905891680632838
37.821332225084745,37.82001019672303
76.2200376658034,-76.21938166750297
2.9777351334817883,-2.960896236812733
56.87279731349565,56.87191815177293
79.99533575523165,-79.99471071634828
73.22938642900777,-73.22870363982246
56.17339943357298,-56.17250932550314
73.37519355308352,73.3745121207117
0.9847396993180484,-0.9325836559864216
41.77062677888943,-41.76942974833718
35.84743352131608,-35.84603869418733
78.93872869778825,78.93809529259633
33.933965715061746,-33.93249223312349
49.92661225815529,49.92561077819862
9.931557523236693,-9.92652178949703
0.7989361258117829,-0.7336885804802613
18.468608397229048,18.46590090220889
50.027234707631976,50.02623524204573
45.643583058618965,-45.64248760123672
69.57597529249358,69.57525664991597
0.9745517775614512,0.9218194872903178
1.8548607325531257,-1.827705757819764
26.599348816568614,26.597469004878835
80.91563110905236,80.9150131791143
57.7585316514239,-57.75766597196026
75.62406048253541,-75.62339931440647
12.197033685567042,-12.192933639073786
51.184844380779076,-51.18386751980132
72.1947791496831,72.19408657550503
26.49050498378297,-26.48861744779879
36.43839849549114,36.437026290796716
13.317770977320182,-13.314016065949136
46.400891109648065,-46.39981353162335
26.17309589216759,26.17118546379969
52.86853262978738,-52.867586879172876
67.11659167510582,-67.11584669869616
19.449392844908534,19.446821900649454
5.777741033979968,-5.769080642159191
79.69220159403355,79.691574177601
23.326811610831093,23.324668056098986
43.61885091758475,-43.617704609143345
69.69325457329187,69.69253714005299
1.1314159113248767,1.0863249810250621
53.36092231340209,53.35998528988677
21.885005115138103,-21.882720326541232
44.54038043886187,44.53925784786438
24.891616816765648,-24.889608027301094
76.03304717563563,76.03238956400381
60.44443171251483,-60.443604500797825
2.4300216983819576,-2.4093578925944428
50.08588220620573,-50.08488391095575
42.84422678875399,-42.843059754482816
79.85288150795078,79.85225535401507
28.716663529585336,28.714922327448782
88.74236629039628,88.74180285986341
84.9002836282604,84.89969470003446
1.9102642850190708,-1.8839080759472904
85.93624073837866,85.93565890970156
73.96787082988925,73.96719485763387
65.93710258004718,-65.93634427727748
58.92843783547248,58.92758934259185
28.372923981274706,28.371161683075176
1.4604960568675889,-1.4258501787094515
76.44237722348329,-76.44172313322953
75.5371831180191,75.53652118945608
10.33708442193698,10.332246335925804
65.63568102448919,65.63491923929281
93.81453570193688,-93.81400273397352
31.578669720005585,-31.577086333054822
0.5136448868558967,0.4047605091819197
93.33076958233144,-93.33023385179233
27.164004984106963,-27.16216425060028
21.874439512862644,-21.87215362057167
57.01611596578271,57.0152390140003
30.038353649272896,30.036689064522182
71.43514873498167,71.43444879600425
41.70997327049752,41.708774499206015
56.76755081054741,-56.766670018841886
65.54521460346984,-65.54445176683467
92.01658074906072,-92.01603736712644
62.883016099429284,62.88222096714686
65.12657931437643,65.12581157415056
9.160262636908381,9.154802650911687
68.62217664547627,-68.62144801418103
46.02993885756895,46.028852595209635
64.01063447098022,-64.00985334600792
38.7261165891915,38.724825449311616
30.749441993004712,-30.74781590424207
76.64857629956403,76.64792396895095
68.86269381948647,68.86196773311332
21.64905261322496,-21.64674292012963
43.77344643252489,-43.77230417262867
17.59621776016122,17.593376010959727
2.502757149805454,2.482698803903188
83.58941755128951,83.58881938730698
16.728289825576393,-16.725300609809164
74.75135382511452,-74.7506849379152
36.90953166662222,36.90817697813573
11.752617707007884,11.748362565356723
78.52565838653231,78.52502164939766
86.20246674597976,86.20188671422306
40.89600922863692,40.89478659717833
87.11008575825805,87.10951177001898
86.69168648737144,-86.69110972887992
61.48958042351156,-61.4887672722384
1.9783824920635136,-1.9529457967141433
70.38395829613852,-70.38324790340783
77.79158439580705,-77.79094165010456
63.89121380497876,63.89043121996837
2.465500822828811,2.445136868841813
91.23276638971178,91.23221833935492
72.53518188001456,-72.5344925560715
36.61043889991213,-36.60907314374674
5.313290866950526,-5.303872155022203
26.594701350437546,26.59282121022447
89.24747638808748,-89.24691614639818
75.68936358575553,75.68870298807276
18.00580915847364,-18.003032062721356
37.995187899885025,-37.99387192097653
39.17233622523132,39.17105979345683
37.34150129219996,-37.340162275429
1.4265650076967211,1.3910743046957434
35.812835688135245,35.811439513448406
81.66566123771422,81.6650489829835
87.0943241423227,87.09375005020728
64.46814518925163,-64.4673696077514
4.228618339543206,-4.216777568418939
62.9098336426481,62.90903884932322
35.759434777006945,35.758036517278384
0.5288505775274148,0.4238902373859065
22.66432140005052,22.662115182056326
52.30061543692946,52.299659416497
27.44661353661525,-27.44479175778733
99.32394295549248,-99.32343955092337
46.171271945416706,-46.17018900825103
37.673795746716415,37.672468540902756
78.96758876228695,78.9669555885857
98.6938340986828,-98.69332748012056
50.03154306081627,-50.030543681298454
81.3544269799671,-81.35381238294121
17.497220796835734,17.494362966773632
9.931652753329693,9.926617067899883
14.873188136397015,14.869826002366706
71.01998230601707,-71.01927827531745
4.891795250704915,-4.881563353559918
78.8541838553915,-78.85354977107806
10.457848940495014,-10.453066749151306
16.83992800787773,-16.836958612246598
91.53911055525074,-91.5385643390064
95.08913388582847,95.0886080619388
3.1527524837930385,3.1368532359776053
35.68270722995771,-35.681305963471615
26.83194417209734,-26.83008065687743
74.07773767861639,74.07706270892429
68.05309426490828,68.05235954049273
9.717571415202618,9.712424733791408
54.20865661593009,54.20773424617396
90.10909281462848,-90.10853792996159
63.43477876223964,63.43399054619132
29.943022110419978,29.94135222572788
77.82192659855549,77.82128410345693
8.089830459787303,8.083647497763769
44.79170680287096,-44.79059051089143
65.9796167698819,-65.97885895573279
98.20400739187014,-98.20349824635824
20.92684227457552,20.924452862260484
67.59736548404878,-67.59662580620476
11.550659863914492,11.546330295459471
80.65504738666816,-80.65442746028073
9.622643024618428,-9.617445543346617
71.15358396996801,-71.15288126120605
49.03424052171962,49.03322081550273
2.0388670207535906,2.0141943124526547
14.419671977423539,-14.41620407515424
15.346396208874754,15.343137769040773
0.7745948885249783,0.7071048305089024
99.16977206382488,-99.16926787665108
52.31619817751654,-52.31524244184657
25.89433279381448,-25.892401797377076
50.29830971336924,-50.29731563435582
25.488041417433386,25.48607963765317
33.488785614918946,-33.48729254451608
84.39761454371623,-84.39702210783092
16.788795982821668,-16.785817541984933
65.62120341718142,65.62044146391507
34.148809439060585,34.14734522778124
29.6217832122832,29.62009521719171
35.50872194596615,-35.507313813296804
99.75628242786871,99.7557812050445
64.40153937515059,-64.40076299151332
12.110917754332215,-12.106788544126776
79.04094595509386,-79.04031336904015
17.680987139931872,17.678159017342164
92.95675079514326,92.9562129090378
43.83577162371665,-43.83463098791458
4.6889534530076595,4.678277940062184
94.84644965398307,-94.84592248465692
25.64545944688953,25.643509709906233
59.29327856573413,59.292435293836135
52.368171883378935,-52.36721709626282
79.92758708237515,-79.92696151368862
82.28211624034654,-82.28150857264286
12.43651136280064,-12.432490292659367
66.88878247422342,66.88803496055165
48.1768200898049,48.17578223511715
55.89049778955719,55.88960317594407
84.17686675336941,84.17627276385255
14.171271995647686,-14.167743291527708
48.25031496132376,48.24927868753007
10.728125191800794,10.723463532411103
11.26502065718081,-11.260581264158185
15.143358740517776,15.140056603065133
38.83561046426714,38.834322964773
31.10581178636345,-31.104204328171893
43.457196418712385,43.45604584605633
86.74624193031927,86.74566553455843
97.58733837278177,-97.58682600988621
48.01367755379443,-48.012636172571725
92.61954514937077,-92.61900530493904
87.63266800570149,-87.63209744036426
15.639447088830256,-15.636249718021295
26.855200103405746,26.853338202055326
61.65980114362291,61.658990237199966
40.175009682564756,40.17376510851544
63.86986699282568,-63.869084146253755
44.97700330817352,44.97589161521372
12.761761752930877,-12.75784319697375
81.97077242036694,-81.97016244458463
36.897310532349465,36.89595539514632
47.80660132358739,-47.80555543148126
97.76139898556885,-97.76088753492157
51.62200176796876,-51.62103317962718
79.11053263535136,79.10990060573323
50.766516968862966,50.76553205817754
78.01621885014252,78.01557795513234
14.108251220035504,-14.104706749437694
80.6636169463342,-80.66299708580715
36.15973455156407,-36.15835177161117
22.46755654149436,-22.465331000126525
94.40537247015136,94.40484283779095
73.62423105582947,73.62355192845672
68.0653713291743,-68.06463673728364
86.33551373394387,-86.3349345960487
93.38750047327088,-93.38696506817837
36.457220835156654,36.45584933893848
8.137786577327152,8.131640079229157
82.16430087780773,-82.16369233876307
95.6829712914996,-95.68244873104959
10.481251664492287,10.47648015577858
75.08811663709093,75.08745074981151
61.71658321421341,61.715773053871146
58.76614274252479,58.76529190631831
70.18814952318615,70.1874371486033
55.136313864549386,55.13540701373394
43.14761111058737,-43.146452282319615
64.5163736958334,-64.51559869411757
25.47520162622457,25.47323885760888
63.151604704752046,63.150812954270535
1.1997841300958498,-1.157359908943564
54.759727954327936,54.75881486694178
86.581683615598,-86.58110612432432
87.23823691864088,-87.23766377358412
55.598457122072276,-55.5975578092681
4.192263549308885,-4.180319804376686
97.85475159097672,97.85424062825159
66.73555242849261,-66.73480319845174
93.03141841613936,-93.03088096174729
16.65033829650489,16.647335083672022
72.81402648293559,72.81333979881467
99.20543745970484,99.20493345379258
40.09428329536525,-40.09303621539537
7.86045717921349,7.854093650208718
68.0768263063915,68.0760918381086
9.643705396453676,-9.638519272875358
79.80463807682257,-79.80401154436184
30.99622975887857,-30.994616617490035
57.40978098994111,57.408910051602646
81.6107468053088,-81.61013413859962
14.279569715618274,-14.276067780141792
62.18778281973339,62.18697879809187
22.088556681879187,22.086292950347953
23.61553233545097,23.613414989931684
68.6243347347962,-68.62360612641508
44.150081981628006,44.14894946637433
38.08141516061555,-38.08010216156411
7.0031860010213745,6.996042750362648
56.837259892992,56.83638018156608
82.44566573326667,82.4450592710172
33.349057165342444,-33.34755783887747
87.882524337664,-87.88195539449552
5.294069187307932,-5.2846162169076445
81.22518303438217,-81.22456745941393
29.920066071233894,29.91839490525856
77.21893635444238,77.21828884216109
5.695475897788159,-5.686690223872392
76.21385174143342,-76.2131956898882
25.692056349281746,-25.690110148745337
96.47349153035437,-96.47297325187687
59.15931079494168,-59.1584656134057
41.7560790644834,-41.754881616876716
34.18193796514291,-34.18047517301183
65.30922548176521,-65.30845988865491
15.74099307224586,15.737816332023073
18.733248713682322,-18.730579472314254
79.5900334879638,-79.5894052661232
76.58840428467076,76.58775144154694
17.86283640200004,17.860037075118786
68.88140582041372,68.88067993128789
2.5688824183516963,2.549344401864224
12.647132893169715,12.64317880983637
98.04111655316771,-98.04060656172938
19.86726528289159,19.864748420777683
